TRANSACTION_ID,SITE_ID,PRODUCT_KEY,TRANSACTION_DATE,GRAIN,TOTAL_PRICE
TRX-488063,SI010,17,20240829,43,373670.0
TRX-671510,SI005,1,20240716,89,9523.0
TRX-156051,SI010,16,20240303,38,10241.0
TRX-480449,SI005,7,20240723,92,9476.0
TRX-487974,SI003,13,20240107,37,27713.0
TRX-505718,SI007,3,20240214,52,1143480.0
TRX-611316,SI007,8,20240312,52,467480.0
TRX-154354,SI005,6,20240610,29,520550.0
TRX-186864,SI002,6,20240212,88,1579600.0
TRX-965765,SI006,14,20240728,74,916860.0
TRX-158888,SI008,8,20240507,9,80910.0
TRX-239308,SI002,1,20240310,80,8560.0
TRX-286458,SI004,14,20231231,77,954030.0
TRX-722822,SI001,8,20241024,76,683240.0
TRX-453076,SI004,17,20240603,68,590920.0
TRX-301331,SI010,4,20241015,24,215760.0
TRX-992496,SI003,11,20231208,67,1607330.0
TRX-510099,SI005,10,20240327,18,55800.0
TRX-584713,SI003,4,20241121,38,341620.0
TRX-327678,SI007,11,20240615,98,2351020.0
TRX-236844,SI004,17,20241020,75,651750.0
TRX-637643,SI002,13,20240807,77,57673.0
TRX-411293,SI005,13,20240518,67,50183.0
TRX-545262,SI003,15,20240930,73,25477.0
TRX-201460,SI003,10,20240317,91,282100.0
TRX-932534,SI008,9,20241002,93,2119470.0
TRX-962291,SI007,15,20240523,96,33504.0
TRX-747486,SI002,11,20240227,68,1631320.0
TRX-765839,SI009,5,20240819,57,937650.0
TRX-450338,SI009,2,20240418,11,263890.0
TRX-335235,SI003,15,20240915,49,17101.0
TRX-467714,SI005,12,20240108,7,41930.0
TRX-298963,SI005,10,20240429,75,232500.0
TRX-454979,SI005,14,20240111,10,123900.0
TRX-231692,SI007,10,20240317,34,105400.0
TRX-770033,SI005,14,20240726,69,854910.0
TRX-176911,SI010,11,20240112,40,959600.0
TRX-623122,SI004,4,20240508,4,35960.0
TRX-219624,SI007,14,20240426,50,619500.0
TRX-661496,SI010,17,20240901,66,573540.0
TRX-277217,SI004,15,20241106,17,5933.0
TRX-752988,SI002,17,20240301,45,391050.0
TRX-499735,SI007,7,20241107,58,5974.0
TRX-275484,SI006,17,20240727,81,703890.0
TRX-338652,SI001,12,20240816,100,599000.0
TRX-592173,SI008,10,20241121,74,229400.0
TRX-682465,SI004,15,20240525,21,7329.0
TRX-676767,SI009,3,20231201,72,1583280.0
TRX-161985,SI001,14,20240409,68,842520.0
TRX-205202,SI002,7,20240925,95,9785.0
TRX-670525,SI006,16,20240402,1,269.5
TRX-866796,SI006,14,20240301,89,1102710.0
TRX-530397,SI006,10,20241122,47,145700.0
TRX-455212,SI010,5,20231229,30,493500.0
TRX-825788,SI009,17,20240824,49,425810.0
TRX-358920,SI010,11,20240802,83,1991170.0
TRX-930107,SI008,14,20240417,85,1053150.0
TRX-496529,SI003,1,20241111,96,10272.0
TRX-202337,SI009,15,20240413,20,6980.0
TRX-827316,SI010,2,20241111,47,1127530.0
TRX-486704,SI010,9,20240104,39,888810.0
TRX-362129,SI009,12,20240706,77,461230.0
TRX-187308,SI009,1,20231203,94,10058.0
TRX-541612,SI005,15,20240414,14,4886.0
TRX-893894,SI004,8,20240503,49,440510.0
TRX-547832,SI010,5,20240531,86,1414700.0
TRX-338463,SI005,17,20240110,88,764720.0
TRX-105865,SI005,2,20240703,44,1055560.0
TRX-428395,SI001,13,20231204,64,47936.0
TRX-612396,SI001,17,20241013,29,252010.0
TRX-755437,SI003,16,20240412,11,2964.5
TRX-797933,SI006,5,20240805,77,1266650.0
TRX-250985,SI007,13,20240512,11,8239.0
TRX-594295,SI003,17,20240127,65,564850.0
TRX-523774,SI006,4,20241009,2,17980.0
TRX-962100,SI005,3,20231209,4,87960.0
TRX-262197,SI007,8,20240605,36,323640.0
TRX-644565,SI006,16,20240617,9,2425.5
TRX-489344,SI004,14,20231231,82,1015980.0
TRX-268724,SI004,3,20240109,83,1825170.0
TRX-421504,SI003,14,20240314,31,384090.0
TRX-713765,SI005,13,20231129,36,26964.0
TRX-376390,SI009,1,20240614,18,1926.0
TRX-870788,SI002,13,20240910,51,38199.0
TRX-361211,SI006,3,20240225,31,681690.0
TRX-208029,SI004,9,20241004,48,1093920.0
TRX-707395,SI009,17,20240530,83,721270.0
TRX-852944,SI008,10,20240604,93,288300.0
TRX-293537,SI007,4,20240518,19,170810.0
TRX-144978,SI004,6,20240708,49,879550.0
TRX-770250,SI010,13,20240531,34,25466.0
TRX-124321,SI007,12,20240516,48,287520.0
TRX-435694,SI008,9,20240105,76,1732040.0
TRX-302910,SI003,6,20240813,37,664150.0
TRX-116564,SI002,17,20240926,64,556160.0
TRX-254576,SI005,16,20240108,46,12397.0
TRX-882654,SI010,12,20240601,44,263560.0
TRX-507242,SI005,15,20231126,93,32457.0
TRX-394972,SI001,1,20240614,31,3317.0
TRX-363040,SI002,15,20241026,80,27920.0
TRX-676983,SI010,10,20240516,20,62000.0
TRX-350125,SI003,1,20240518,76,8132.0
TRX-814576,SI010,9,20240707,41,934390.0
TRX-396829,SI002,7,20240908,32,3296.0
TRX-521346,SI009,4,20240410,81,728190.0
TRX-495360,SI006,1,20240509,4,428.0
TRX-976208,SI003,16,20231227,96,25872.0
TRX-779049,SI008,13,20240327,96,71904.0
TRX-372265,SI005,6,20240419,3,53850.0
TRX-493344,SI002,17,20240117,77,669130.0
TRX-344525,SI007,8,20231125,51,458490.0
TRX-770597,SI003,17,20240405,27,234630.0
TRX-595278,SI009,6,20241012,87,1561650.0
TRX-575305,SI002,8,20240803,5,44950.0
TRX-924939,SI007,3,20240707,56,1231440.0
TRX-262392,SI006,16,20240911,2,539.0
TRX-930604,SI009,11,20241008,20,479800.0
TRX-622390,SI009,16,20240115,67,18056.5
TRX-858043,SI005,6,20240216,25,448750.0
TRX-485151,SI008,9,20240522,38,866020.0
TRX-965656,SI002,3,20240306,27,593730.0
TRX-512575,SI008,8,20240903,57,512430.0
TRX-674699,SI009,10,20240419,30,93000.0
TRX-881042,SI003,5,20240725,67,1102150.0
TRX-234857,SI002,10,20240131,94,291400.0
TRX-810701,SI004,4,20240719,53,476470.0
TRX-919238,SI003,5,20240414,75,1233750.0
TRX-695632,SI009,9,20240922,21,478590.0
TRX-141262,SI004,1,20241111,13,1391.0
TRX-776766,SI006,6,20231228,15,269250.0
TRX-359248,SI008,17,20241009,6,52140.0
TRX-135831,SI003,7,20240209,64,6592.0
TRX-331750,SI009,1,20240622,59,6313.0
TRX-482227,SI009,6,20240218,39,700050.0
TRX-247154,SI006,9,20241106,95,2165050.0
TRX-975514,SI009,5,20241118,79,1299550.0
TRX-783591,SI007,9,20240711,26,592540.0
TRX-170903,SI005,9,20240806,40,911600.0
TRX-514678,SI009,10,20240912,98,303800.0
TRX-814020,SI009,6,20240612,24,430800.0
TRX-985678,SI007,14,20231214,35,433650.0
TRX-898218,SI002,14,20240406,64,792960.0
TRX-239382,SI002,8,20241008,59,530410.0
TRX-215606,SI003,14,20240328,39,483210.0
TRX-250633,SI002,6,20240514,15,269250.0
TRX-156681,SI001,1,20240411,99,10593.0
TRX-246765,SI010,13,20240406,43,32207.0
TRX-472645,SI003,11,20231202,77,1847230.0
TRX-712453,SI004,17,20240810,20,173800.0
TRX-819522,SI009,10,20240306,12,37200.0
TRX-782448,SI007,10,20240925,63,195300.0
TRX-697159,SI005,10,20240623,51,158100.0
TRX-953712,SI004,10,20241015,36,111600.0
TRX-416182,SI004,12,20240615,62,371380.0
TRX-539967,SI002,16,20241002,63,16978.5
TRX-470315,SI005,10,20240513,15,46500.0
TRX-920069,SI004,16,20240120,54,14553.0
TRX-702759,SI006,4,20231228,48,431520.0
TRX-951099,SI005,17,20241031,15,130350.0
TRX-100368,SI006,13,20231225,33,24717.0
TRX-795024,SI003,15,20241004,58,20242.0
TRX-218981,SI002,17,20240625,41,356290.0
TRX-380184,SI002,7,20240423,81,8343.0
TRX-885668,SI004,10,20240110,68,210800.0
TRX-199332,SI001,16,20241011,71,19134.5
TRX-327089,SI003,12,20240912,89,533110.0
TRX-255494,SI010,6,20240104,64,1148800.0
TRX-284708,SI004,16,20240220,21,5659.5
TRX-774043,SI001,16,20240809,3,808.5
TRX-712656,SI006,17,20240707,88,764720.0
TRX-749573,SI006,17,20231230,47,408430.0
TRX-680945,SI006,12,20240309,50,299500.0
TRX-356179,SI009,5,20240908,8,131600.0
TRX-796848,SI010,14,20240226,55,681450.0
TRX-664135,SI007,16,20240318,96,25872.0
TRX-152948,SI005,6,20241017,15,269250.0
TRX-817791,SI005,15,20240524,53,18497.0
TRX-720967,SI004,3,20240705,9,197910.0
TRX-711516,SI004,15,20241026,14,4886.0
TRX-648837,SI010,6,20240713,74,1328300.0
TRX-942381,SI004,9,20240514,41,934390.0
TRX-649010,SI004,4,20240408,31,278690.0
TRX-599052,SI002,13,20240716,87,65163.0
TRX-322985,SI007,12,20240916,39,233610.0
TRX-804835,SI006,5,20240622,13,213850.0
TRX-368760,SI006,9,20231228,40,911600.0
TRX-913532,SI001,1,20240520,22,2354.0
TRX-999640,SI006,10,20240909,67,207700.0
TRX-187394,SI003,17,20240101,24,208560.0
TRX-689746,SI006,10,20240331,89,275900.0
TRX-981943,SI006,11,20240516,76,1823240.0
TRX-650067,SI002,16,20240603,99,26680.5
TRX-511424,SI004,15,20231207,20,6980.0
TRX-519885,SI010,13,20240122,93,69657.0
TRX-936302,SI007,4,20240919,90,809100.0
TRX-183230,SI010,12,20240927,94,563060.0
TRX-374093,SI007,16,20240517,12,3234.0
TRX-210707,SI001,15,20231125,68,23732.0
TRX-537506,SI010,12,20241008,67,401330.0
TRX-448948,SI010,3,20241020,43,945570.0
TRX-452271,SI009,3,20240228,12,263880.0
TRX-494076,SI005,5,20240221,82,1348900.0
TRX-739487,SI002,2,20240618,78,1871220.0
TRX-473191,SI005,6,20231224,49,879550.0
TRX-964953,SI003,17,20240907,73,634370.0
TRX-963945,SI002,10,20240913,55,170500.0
TRX-552262,SI007,16,20240326,68,18326.0
TRX-388808,SI003,13,20241101,47,35203.0
TRX-903266,SI010,13,20240625,28,20972.0
TRX-187866,SI009,2,20240609,27,647730.0
TRX-902043,SI009,9,20240827,3,68370.0
TRX-168348,SI004,1,20240520,27,2889.0
TRX-126687,SI006,16,20240419,90,24255.0
TRX-162158,SI009,8,20240318,81,728190.0
TRX-164074,SI010,15,20241004,98,34202.0
TRX-536910,SI008,14,20240403,73,904470.0
TRX-884624,SI009,2,20241012,92,2207080.0
TRX-545200,SI007,11,20240731,79,1895210.0
TRX-757804,SI008,11,20240216,91,2183090.0
TRX-987694,SI009,4,20241024,54,485460.0
TRX-833741,SI004,1,20240129,89,9523.0
TRX-770042,SI006,11,20231223,37,887630.0
TRX-347417,SI003,14,20241028,72,892080.0
TRX-766241,SI004,3,20240331,86,1891140.0
TRX-167251,SI010,3,20240619,66,1451340.0
TRX-935381,SI005,4,20240902,21,188790.0
TRX-327637,SI001,7,20240929,99,10197.0
TRX-668056,SI001,9,20240923,36,820440.0
TRX-353351,SI007,8,20240424,83,746170.0
TRX-928824,SI001,12,20240703,26,155740.0
TRX-114511,SI008,12,20240625,24,143760.0
TRX-117226,SI003,13,20240425,89,66661.0
TRX-289501,SI008,5,20240402,53,871850.0
TRX-865824,SI001,5,20240622,83,1365350.0
TRX-882082,SI005,10,20240802,42,130200.0
TRX-684097,SI009,8,20240204,6,53940.0
TRX-848457,SI008,8,20240122,30,269700.0
TRX-441263,SI010,16,20241014,57,15361.5
TRX-538003,SI004,2,20240429,89,2135110.0
TRX-486180,SI010,7,20240518,95,9785.0
TRX-853622,SI001,1,20240805,62,6634.0
TRX-190278,SI002,15,20240930,43,15007.0
TRX-208003,SI003,9,20241002,34,774860.0
TRX-222874,SI006,5,20241006,18,296100.0
TRX-713615,SI009,6,20240701,51,915450.0
TRX-849813,SI008,10,20240530,76,235600.0
TRX-467886,SI006,5,20241001,75,1233750.0
TRX-653097,SI005,12,20231219,98,587020.0
TRX-922370,SI005,10,20240325,7,21700.0
TRX-285088,SI010,10,20240201,16,49600.0
TRX-766537,SI010,8,20241007,75,674250.0
TRX-653733,SI003,11,20231212,11,263890.0
TRX-121870,SI003,16,20241015,32,8624.0
TRX-678421,SI009,17,20240812,39,338910.0
TRX-810778,SI007,3,20240220,42,923580.0
TRX-684241,SI009,10,20231218,96,297600.0
TRX-579203,SI009,1,20240408,8,856.0
TRX-375578,SI005,5,20231203,35,575750.0
TRX-816037,SI010,13,20240311,3,2247.0
TRX-193599,SI002,7,20240208,57,5871.0
TRX-851457,SI005,13,20240704,82,61418.0
TRX-191759,SI004,2,20240229,90,2159100.0
TRX-268133,SI002,12,20240722,24,143760.0
TRX-462455,SI010,15,20240408,82,28618.0
TRX-547652,SI005,12,20240123,79,473210.0
TRX-606960,SI009,16,20240623,71,19134.5
TRX-767737,SI004,11,20240825,2,47980.0
TRX-358234,SI009,13,20240913,41,30709.0
TRX-224502,SI009,7,20240226,25,2575.0
TRX-246760,SI010,15,20240712,78,27222.0
TRX-545820,SI008,6,20240521,33,592350.0
TRX-690096,SI007,11,20240524,69,1655310.0
TRX-200524,SI009,5,20240608,91,1496950.0
TRX-656376,SI003,4,20240224,77,692230.0
TRX-159359,SI003,4,20240203,16,143840.0
TRX-940427,SI007,9,20240321,79,1800410.0
TRX-646649,SI003,8,20240313,42,377580.0
TRX-929332,SI010,5,20240118,20,329000.0
TRX-234701,SI010,15,20240730,22,7678.0
TRX-974493,SI006,2,20241009,92,2207080.0
TRX-732588,SI009,17,20240603,72,625680.0
TRX-174087,SI005,9,20240816,86,1959940.0
TRX-911122,SI010,3,20240209,59,1297410.0
TRX-855696,SI008,17,20240907,93,808170.0
TRX-575558,SI003,13,20241117,72,53928.0
TRX-854910,SI005,6,20241031,94,1687300.0
TRX-511241,SI006,16,20240224,75,20212.5
TRX-461776,SI003,8,20241110,6,53940.0
TRX-687212,SI001,1,20240407,74,7918.0
TRX-559325,SI003,13,20241122,69,51681.0
TRX-604244,SI001,16,20240220,69,18595.5
TRX-979550,SI002,11,20240707,42,1007580.0
TRX-848895,SI009,5,20241011,71,1167950.0
TRX-786145,SI002,17,20241120,59,512710.0
TRX-503396,SI005,5,20240812,67,1102150.0
TRX-308773,SI008,13,20240909,34,25466.0
TRX-630704,SI002,15,20240802,60,20940.0
TRX-343544,SI007,11,20240424,26,623740.0
TRX-286881,SI007,2,20231224,92,2207080.0
TRX-253794,SI004,3,20231226,81,1781190.0
TRX-153762,SI001,17,20240618,75,651750.0
TRX-494368,SI003,13,20241109,33,24717.0
TRX-254908,SI009,6,20240618,22,394900.0
TRX-728106,SI002,2,20240610,32,767680.0
TRX-765588,SI005,7,20240801,56,5768.0
TRX-396423,SI003,3,20240118,8,175920.0
TRX-449299,SI005,17,20240707,83,721270.0
TRX-290275,SI005,8,20241115,12,107880.0
TRX-910917,SI010,13,20231225,71,53179.0
TRX-681642,SI008,7,20240427,13,1339.0
TRX-592629,SI010,10,20231129,84,260400.0
TRX-625509,SI002,15,20231206,37,12913.0
TRX-645060,SI001,2,20231215,81,1943190.0
TRX-124526,SI004,15,20240313,59,20591.0
TRX-644932,SI008,8,20240827,64,575360.0
TRX-316094,SI006,10,20241017,29,89900.0
TRX-735405,SI006,10,20240223,81,251100.0
TRX-482957,SI007,13,20240804,99,74151.0
TRX-792841,SI006,17,20241003,100,869000.0
TRX-886505,SI008,8,20241023,100,899000.0
TRX-645381,SI007,5,20240130,38,625100.0
TRX-210377,SI001,3,20240604,92,2023080.0
TRX-966295,SI005,5,20241017,83,1365350.0
TRX-989478,SI005,11,20240406,95,2279050.0
TRX-912926,SI003,7,20240920,78,8034.0
TRX-982498,SI002,3,20240325,72,1583280.0
TRX-137516,SI003,11,20231223,53,1271470.0
TRX-254996,SI001,13,20240903,93,69657.0
TRX-806880,SI006,12,20231127,47,281530.0
TRX-767203,SI010,8,20240505,2,17980.0
TRX-756509,SI010,10,20240529,7,21700.0
TRX-832182,SI003,10,20231217,75,232500.0
TRX-484382,SI007,6,20240826,5,89750.0
TRX-993404,SI005,13,20240124,70,52430.0
TRX-842845,SI007,6,20240809,21,376950.0
TRX-731421,SI007,14,20240816,73,904470.0
TRX-579811,SI008,6,20240308,93,1669350.0
TRX-105269,SI005,1,20231213,28,2996.0
TRX-839098,SI005,12,20241029,66,395340.0
TRX-931474,SI003,14,20231228,67,830130.0
TRX-685326,SI006,1,20240724,47,5029.0
TRX-697591,SI005,14,20241105,41,507990.0
TRX-637385,SI006,6,20240914,11,197450.0
TRX-178529,SI010,14,20241024,37,458430.0
TRX-230377,SI010,6,20241021,42,753900.0
TRX-268648,SI007,16,20240430,61,16439.5
TRX-308845,SI002,11,20240104,20,479800.0
TRX-944858,SI003,2,20240925,45,1079550.0
TRX-741310,SI001,8,20240812,86,773140.0
TRX-237528,SI002,11,20240207,3,71970.0
TRX-489127,SI005,14,20240630,83,1028370.0
TRX-415594,SI003,16,20240901,45,12127.5
TRX-774653,SI009,12,20241121,54,323460.0
TRX-891915,SI002,9,20240303,100,2279000.0
TRX-633418,SI002,6,20240615,10,179500.0
TRX-374948,SI001,12,20231123,15,89850.0
TRX-511177,SI001,4,20240309,100,899000.0
TRX-468449,SI008,2,20240620,16,383840.0
TRX-921591,SI009,2,20231211,25,599750.0
TRX-960207,SI002,2,20231210,83,1991170.0
TRX-135521,SI010,9,20240928,21,478590.0
TRX-262266,SI004,6,20231219,57,1023150.0
TRX-223684,SI005,4,20240723,34,305660.0
TRX-586007,SI007,4,20241019,43,386570.0
TRX-555156,SI007,9,20240628,14,319060.0
TRX-266340,SI001,11,20240311,83,1991170.0
TRX-533039,SI007,10,20240512,90,279000.0
TRX-314755,SI004,17,20240307,40,347600.0
TRX-956211,SI007,9,20240522,28,638120.0
TRX-429205,SI008,11,20240714,15,359850.0
TRX-262804,SI005,11,20240413,11,263890.0
TRX-332343,SI010,14,20240311,63,780570.0
TRX-211998,SI005,5,20240202,43,707350.0
TRX-288919,SI006,17,20240527,14,121660.0
TRX-737553,SI002,1,20240112,29,3103.0
TRX-958276,SI001,5,20240814,16,263200.0
TRX-695995,SI002,10,20241007,7,21700.0
TRX-797401,SI009,17,20240123,83,721270.0
TRX-367175,SI001,15,20231221,38,13262.0
TRX-326241,SI002,1,20240913,73,7811.0
TRX-234344,SI006,5,20240706,55,904750.0
TRX-888380,SI007,6,20240829,55,987250.0
TRX-317446,SI001,2,20240823,52,1247480.0
TRX-600790,SI005,15,20241015,87,30363.0
TRX-579361,SI004,8,20240610,36,323640.0
TRX-619050,SI007,10,20240311,74,229400.0
TRX-983532,SI006,3,20240103,34,747660.0
TRX-388351,SI008,13,20240418,13,9737.0
TRX-195575,SI007,8,20240518,4,35960.0
TRX-891075,SI009,6,20240511,48,861600.0
TRX-601196,SI005,14,20240609,83,1028370.0
TRX-916891,SI008,10,20231213,34,105400.0
TRX-159365,SI002,4,20240929,97,872030.0
TRX-822727,SI008,13,20240406,98,73402.0
TRX-424796,SI010,13,20240601,34,25466.0
TRX-282107,SI007,2,20240812,9,215910.0
TRX-764746,SI010,16,20240827,15,4042.5
TRX-177722,SI006,14,20240309,55,681450.0
TRX-528179,SI001,16,20231216,41,11049.5
TRX-262491,SI002,15,20240529,83,28967.0
TRX-352309,SI002,13,20240217,75,56175.0
TRX-741109,SI008,1,20240825,77,8239.0
TRX-628520,SI003,5,20240119,17,279650.0
TRX-965037,SI004,8,20240620,42,377580.0
TRX-687803,SI009,11,20240430,50,1199500.0
TRX-472168,SI008,15,20231230,5,1745.0
TRX-104633,SI009,5,20240817,61,1003450.0
TRX-880826,SI009,2,20241102,66,1583340.0
TRX-994888,SI004,4,20241110,11,98890.0
TRX-700385,SI005,7,20240816,16,1648.0
TRX-104409,SI009,1,20241004,59,6313.0
TRX-389096,SI007,11,20240813,50,1199500.0
TRX-748328,SI003,12,20240429,50,299500.0
TRX-539618,SI009,8,20240922,88,791120.0
TRX-541306,SI007,11,20240824,52,1247480.0
TRX-481244,SI006,6,20231231,41,735950.0
TRX-454777,SI001,7,20240907,29,2987.0
TRX-766968,SI002,9,20240315,25,569750.0
TRX-279572,SI010,2,20231123,97,2327030.0
TRX-808101,SI008,4,20240504,53,476470.0
TRX-767602,SI007,10,20231228,70,217000.0
TRX-292973,SI010,8,20240502,41,368590.0
TRX-665785,SI001,15,20240826,92,32108.0
TRX-662339,SI001,11,20240314,17,407830.0
TRX-989557,SI001,11,20231213,43,1031570.0
TRX-260329,SI010,12,20240521,45,269550.0
TRX-237013,SI010,10,20240314,62,192200.0
TRX-839409,SI002,5,20240613,29,477050.0
TRX-623932,SI006,13,20240319,62,46438.0
TRX-177937,SI002,12,20240704,43,257570.0
TRX-278600,SI010,1,20240927,4,428.0
TRX-918715,SI007,4,20240721,1,8990.0
TRX-376685,SI003,14,20240623,73,904470.0
TRX-429576,SI003,16,20231228,52,14014.0
TRX-683867,SI009,6,20240911,25,448750.0
TRX-415540,SI001,11,20240206,67,1607330.0
TRX-718685,SI010,5,20240912,14,230300.0
TRX-751355,SI009,2,20240527,6,143940.0
TRX-862055,SI002,3,20240701,80,1759200.0
TRX-762729,SI006,12,20240726,98,587020.0
TRX-367655,SI001,7,20241109,10,1030.0
TRX-470702,SI006,2,20240513,56,1343440.0
TRX-619387,SI010,5,20240220,44,723800.0
TRX-355177,SI001,14,20240722,93,1152270.0
TRX-535836,SI007,7,20241108,10,1030.0
TRX-176986,SI006,2,20240726,85,2039150.0
TRX-700478,SI008,7,20240531,40,4120.0
TRX-441585,SI004,2,20240403,21,503790.0
TRX-377119,SI008,1,20240623,59,6313.0
TRX-434635,SI001,12,20240819,87,521130.0
TRX-624441,SI005,11,20240430,10,239900.0
TRX-608644,SI009,15,20241109,90,31410.0
TRX-111137,SI009,7,20240423,74,7622.0
TRX-643893,SI006,5,20240210,78,1283100.0
TRX-960936,SI002,15,20240522,50,17450.0
TRX-328640,SI003,7,20240103,19,1957.0
TRX-340963,SI002,14,20240625,96,1189440.0
TRX-609916,SI003,5,20231124,86,1414700.0
TRX-744500,SI002,17,20241102,36,312840.0
TRX-994481,SI007,10,20240304,25,77500.0
TRX-880473,SI007,2,20231230,65,1559350.0
TRX-687806,SI008,15,20240112,61,21289.0
TRX-751093,SI003,13,20240603,66,49434.0
TRX-199978,SI002,1,20240221,46,4922.0
TRX-439742,SI002,12,20240107,48,287520.0
TRX-835182,SI009,3,20240712,23,505770.0
TRX-102350,SI002,3,20241028,10,219900.0
TRX-957325,SI004,11,20240310,88,2111120.0
TRX-859078,SI008,9,20240419,61,1390190.0
TRX-317644,SI001,14,20231211,92,1139880.0
TRX-946425,SI009,8,20240322,67,602330.0
TRX-979084,SI004,15,20240803,31,10819.0
TRX-823261,SI009,16,20240430,11,2964.5
TRX-707683,SI001,16,20240722,62,16709.0
TRX-216748,SI008,2,20240218,40,959600.0
TRX-296737,SI009,2,20240626,36,863640.0
TRX-277009,SI010,15,20240919,76,26524.0
TRX-964170,SI006,11,20241107,83,1991170.0
TRX-944310,SI010,14,20241001,56,693840.0
TRX-600468,SI008,17,20240812,76,660440.0
TRX-306318,SI001,17,20231127,57,495330.0
TRX-414425,SI004,8,20240817,15,134850.0
TRX-921715,SI007,16,20240525,21,5659.5
TRX-242206,SI010,11,20240718,73,1751270.0
TRX-305667,SI007,1,20241003,93,9951.0
TRX-835767,SI004,14,20240502,45,557550.0
TRX-655388,SI002,8,20241008,98,881020.0
TRX-557614,SI003,8,20240922,33,296670.0
TRX-483835,SI006,12,20241022,44,263560.0
TRX-129391,SI007,15,20240711,63,21987.0
TRX-864330,SI007,10,20240907,89,275900.0
TRX-231498,SI008,8,20240419,86,773140.0
TRX-101935,SI004,1,20240421,42,4494.0
TRX-686721,SI010,14,20240724,92,1139880.0
TRX-971516,SI005,9,20231206,69,1572510.0
TRX-378923,SI006,13,20240401,100,74900.0
TRX-870036,SI004,11,20240312,8,191920.0
TRX-672065,SI005,6,20240825,46,825700.0
TRX-325133,SI001,6,20240730,59,1059050.0
TRX-883494,SI004,2,20240528,23,551770.0
TRX-336267,SI005,11,20241121,64,1535360.0
TRX-361725,SI008,11,20241109,17,407830.0
TRX-815427,SI008,12,20240126,44,263560.0
TRX-921330,SI004,8,20231211,49,440510.0
TRX-512892,SI005,6,20240109,68,1220600.0
TRX-466453,SI005,15,20240129,81,28269.0
TRX-390173,SI003,4,20240610,55,494450.0
TRX-477616,SI008,7,20240623,16,1648.0
TRX-461108,SI007,12,20240313,85,509150.0
TRX-340366,SI002,11,20240417,85,2039150.0
TRX-562540,SI001,2,20240417,31,743690.0
TRX-540977,SI002,9,20241025,47,1071130.0
TRX-123118,SI004,3,20240902,7,153930.0
TRX-890852,SI001,13,20240119,1,749.0
TRX-228068,SI005,4,20240625,56,503440.0
TRX-468898,SI003,12,20240122,17,101830.0
TRX-763005,SI005,13,20240210,36,26964.0
TRX-829499,SI005,17,20240829,19,165110.0
TRX-693228,SI008,17,20240123,92,799480.0
TRX-238254,SI010,16,20240304,50,13475.0
TRX-959743,SI010,1,20240409,16,1712.0
TRX-840225,SI004,12,20240602,39,233610.0
TRX-200638,SI006,4,20240501,15,134850.0
TRX-142509,SI001,3,20231215,73,1605270.0
TRX-566155,SI006,12,20240817,86,515140.0
TRX-856034,SI004,3,20231227,92,2023080.0
TRX-120366,SI010,9,20240928,21,478590.0
TRX-803341,SI007,15,20240528,90,31410.0
TRX-868774,SI004,3,20241101,48,1055520.0
TRX-550884,SI004,2,20240223,46,1103540.0
TRX-130414,SI001,14,20240713,74,916860.0
TRX-186781,SI001,17,20240114,89,773410.0
TRX-825222,SI001,17,20240818,90,782100.0
TRX-952988,SI001,3,20240919,26,571740.0
TRX-698499,SI001,17,20240722,2,17380.0
TRX-901921,SI005,6,20240426,40,718000.0
TRX-580396,SI003,9,20240928,74,1686460.0
TRX-433830,SI001,8,20240413,51,458490.0
TRX-969397,SI008,12,20240328,72,431280.0
TRX-639851,SI006,17,20241113,27,234630.0
TRX-776556,SI007,10,20240710,89,275900.0
TRX-866780,SI007,14,20241029,93,1152270.0
TRX-885589,SI002,5,20240702,46,756700.0
TRX-888130,SI002,13,20231215,83,62167.0
TRX-321700,SI008,5,20240206,46,756700.0
TRX-703751,SI005,7,20240806,8,824.0
TRX-916667,SI010,3,20241023,83,1825170.0
TRX-239923,SI006,12,20240403,48,287520.0
TRX-514344,SI009,1,20240123,39,4173.0
TRX-329256,SI001,5,20240324,50,822500.0
TRX-807111,SI005,9,20240129,82,1868780.0
TRX-541800,SI003,15,20231211,20,6980.0
TRX-545000,SI006,12,20240421,52,311480.0
TRX-241645,SI001,8,20240427,45,404550.0
TRX-135942,SI004,4,20240623,7,62930.0
TRX-271180,SI002,8,20231127,87,782130.0
TRX-438075,SI008,11,20241014,66,1583340.0
TRX-515546,SI007,5,20240713,33,542850.0
TRX-132912,SI010,8,20241107,10,89900.0
TRX-485644,SI003,4,20240108,42,377580.0
TRX-346202,SI002,8,20240720,54,485460.0
TRX-586825,SI010,8,20240722,55,494450.0
TRX-863644,SI007,4,20240518,64,575360.0
TRX-946492,SI010,16,20241023,3,808.5
TRX-334413,SI007,10,20240124,45,139500.0
TRX-279049,SI003,17,20240102,9,78210.0
TRX-341800,SI008,16,20240613,20,5390.0
TRX-663185,SI002,14,20240617,16,198240.0
TRX-740421,SI009,6,20240630,9,161550.0
TRX-967577,SI002,12,20240212,91,545090.0
TRX-913372,SI008,17,20241007,33,286770.0
TRX-370925,SI005,16,20231228,30,8085.0
TRX-402283,SI004,9,20240621,88,2005520.0
TRX-517633,SI006,9,20241103,38,866020.0
TRX-225551,SI010,1,20240508,23,2461.0
TRX-799202,SI002,4,20241008,55,494450.0
